,name,text_cleaned,year,type
213,Hana,3 Hana Financial Group Sustainability Report 2020 92 Subjects Disclosure Reporting Page and Contents Assurance ISO 26000 102-45 Entities included in the consolidated financial statements 3-15p of Business Report 102-46 Defining report content and topic Boundaries Reporting practice 102-47 List of material topics 102-48 Restatements of information 102-49 Changes in reporting 102-50 Reporting period 102-51 Date of most recent report 102-52 Reporting cycle 102-53 Contact point for questions regarding the report 102-54 Claims of reporting in accordance with GRI Standards 102-55 GRI Content Index 102-56 External assurance Topic-specific Disclosures Subjects Disclosure Topic 1: Leading digital finance GRI 103: Management Approach 2016 Indirect Economic ImpactsTopic 2: Combating climate change 203-1 GRI 103: Management Approach 2016 Economic Performance Emissions 103-1 103-2 103-3 103-1 103-2 103-3 201-2 305-1 305-2 305-3 Explanation of the material topic and its Boundary The management approach and its components Evaluation of the management approach Infrastructure investments and services supported Explanation of the material topic and its Boundary The management approach and its components Evaluation of the management approach Direct (Scope 1) GHG emissions Energy indirect (Scope 2) GHG emissions Other indirect (Scope 3) GHG emissions 5.,2020.0,ab
214,Hana,"In addition, Hana Financial Group has been striving for many years to reduce GHG emissions in order to strengthen resilience to climate change.",2020.0,ab
215,Hana,") in childcare facilities: 5,149 ◦ Impact indicator #2: SMEs financed through allocation of social bonds issued (issued amount: U$ 150M) by Hana Bank in 2020: 7,644 ◦ Impact indicator #3: Environmental impact such as annual reduction in energy consumption and CO2 GHG emissions reduction from eco-friendly projects financed (financed amount: U$4.",2020.0,ab
216,Hana,"6M) by Hana Bank (energy consumption reduction: 4,464 MWh/year, CO2 GHG emissions reduction: 774,259 metric tons) Furthermore, the Group will conduct climate change scenario analysis: Carbon footprint metrics and Carbon earnings at risk.",2020.0,ab
217,Hana,"Hana Financial Group Sustainability Report 2020 102 GHG Verification GHG Verification Summary Hana Bank 35, Eulji-ro, Jung-gu, Seoul, Republic of Korea Verification Scope Korean Standards Association has conducted reasonable GHG emissions verification based on GHG report provided by Hana Bank which includes Scope1 and Scope2 emissions.",2020.0,ab
218,Hana,"· GHG&Energy Target Scheme guideline(2020-003) provided by Ministry of Environment, Republic of Korea · Verification guideline for management of GHG emissions trading scheme(2018-070) provided by Ministry of Environment, Republic of Korea · KS Q ISO 14064-1,2,3 : 2006 · IPCC Guideline Verification Conclusion As a result of verification activities, verification team has found no significant errors.",2020.0,ab
219,Hana,"GHG Emissions Classification 2020 Scope 1 7,971 Scope 2 55,975 (unit : tonCO2eq) Total 63,946 ※ There is a difference between the total quantity of GHG emission and the sum of each workplace’s emission.",2020.0,ab
220,HLB,Sustainability Report 2019 1 Overview 02 03 04 About This Report Sustainability Themes Chairman and Group Managing Director/Chief Executive Officer’s Sustainability Review About Hong Leong Bank Our Group Values Our Business Regional Footprint Partnerships and Collaborations How Sustainability is Governed Our Sustainability Approach Materiality Sustainability Risk Management Stakeholder Engagement 06 06 07 08 10 12 13 13 16 18 Good Business Conduct 22 23 24 24 25 Whistleblowing Policy Corporate Governance Ethics and Integrity Responsible Banking Promoting a Culture of Compliance Digital Branches Hong Leong Connect Retail HL ConnectFirst for Business Digitisation in Cyber Security and Data Privacy Digitisation of Customer Experiences Digital Transformation Customers Digital at the Core 27 31 31 32 33 34 35 37 38 38 39 39 39 Society Towards a Cashless Society Digitisation in Shariah Knowledge Sharing Internal - Digitising Our Operations Digitisation of Bank Operations Digitisation in Human Resources Operation Recruiting Talent Employee Skill Development Digital Training Talent Retention and Career Development Fit-For-Future Workforce 41 Workforce Development 42 44 46 48 49 49 50 50 51 52 52 Our Workplace Culture Caring for Our Team Employee Engagement Remuneration Philosophy and Framework Employee Benefits Safety and Well-being Nurturing a Culture of High Performance Responsible Lending and Financing Energy and Emissions Reducing Paper Consumption Water Consumption Waste Management Sustainable Procurement Practices Environmentally and Socially Responsible 60 Managing Our Environmental Footprint 60 61 62 62 62 62 62 64 65 65 67 67 68 68 68 73 HLB JumpStart Enhancing financial literacy Serving the underserved Hong Leong Foundation Community Initiatives at the Division Level Responsible Lending and Financing Green Financing Fair Banking Responsible Marketing Financial Inclusion and Social Responsibility SME Growth 76 77 78 Empowering SMEs on the Financial Front Supporting Financing for SMEs Expanding Islamic Banking opportunities in the SME Market 79 Innovative and Digital Solutions for SMEs 80 89 GRI Standard Content Index for “In Accordance” – Core SIRIM Assurance Statement Certification OVERVIEW About This Report This Sustainability Report 2019 marks our third year of annual reporting on the topics that are most material to our stakeholders and to our business.,2019.0,ab
221,HLB,"So too will be the need to preserve our environment in the face of the current climate challenges, a direction in which HLB is already moving through various measures to reduce resource consumption and promote green financing.",2019.0,ab
222,HLB,"Energy and Emissions In order to monitor progress against our environmental goals, we track our Scope 1 and Scope 2 GHG emissions.",2019.0,ab
223,HLB,"We monitor the fuel consumption of our company-owned vehicles, informing us of our Scope 1 GHG emissions.",2019.0,ab
224,HLB,"64 Electricity (kWh) Consumption 5,458,697 8,937,095 7,479,171 9,319,501 Scope 2 GHG Emissions (tCO2e) 9,990.",2019.0,ab
225,HLB,63 ENVIRONMENTALLY AND SOCIALLY RESPONSIBLE Green Financing Climate change is fundamentally altering the risks that businesses and the financial sector face throughout the world.,2019.0,ab
226,HLB,"into Recognising that EES risk management can also be applicable within our own operations, the measuring and monitoring of our Scope 1 and Scope 2 GHG emissions is part of our continuous effort to manage internal climate risks and monitor its relevant metrics.",2019.0,ab
227,HLB,"71% of total employees covered by collective bargaining agreements Our Sustainability Approach – Stakeholder Engagement Our Sustainability Approach – Stakeholder Engagement Our Sustainability Approach – Stakeholder Engagement 18-21 18-21 18-21 81 GRI STANDARD CONTENT INDEX FOR “IN ACCORDANCE” – CORE GRI STANDARD DISCLOSURE DESCRIPTION PAGE NUMBER SECTION DISCLOSURE/ OMMISSION(s) GRI 101: FOUNDATION 2016 GRI 102: GENERAL DISCLOSURES REPORTING PRACTICE GRI 102: GENERAL DISCLOSURES 2016 GRI 200 ECONOMIC MATERIAL TOPIC: DIGITAL INNOVATION 103-1 GRI 103: MANAGEMENT APPROACH 2016 103-2 103-3 MATERIAL TOPIC: CUSTOMER EXPERIENCE 103-1 GRI 103: MANAGEMENT APPROACH 2016 103-2 103-3 82 102-45 102-46 102-47 102-49 102-50 102-51 102-52 102-53 102-54 102-55 Entities included in the consolidated financial statements Defining the report content and topic Boundaries List of material topics 102-48 Restatements of information Changes in reporting Reporting period Date of most recent report Reporting cycle Contact point for questions regarding the report Claims of reporting in accordance with the GRI Standards GRI Content Index 102-56 External assurance 13-15 2 2 2 2 2 2 2 2 Overview – About This Report Overview – About This Report Our Sustainability Approach – Materiality Restatements are noted as and when they appear Overview – About This Report Overview – About This Report Overview – About This Report Overview – About This Report Overview – About This Report Overview – About This Report 80-85 86-89 GRI Standard Content Index For “In Accordance” – Core SIRIM Assurance Statement Certification Explanation of the material topic and its Boundary The management approach and its component Evaluation of the management approach 14 26-39 Our Sustainability Approach – Our Material Topics Digital at the Core 26-39 Digital at the Core Explanation of the material topic and its Boundary The management approach and its components Evaluation of the management approach 14 31-37 35-37 Our Sustainability Approach – Our Material Topics Digital at the Core – Customers Digital at the Core – Customers – Digitisation of Customer Experiences GRI STANDARD CONTENT INDEX FOR “IN ACCORDANCE” – CORE GRI STANDARD DISCLOSURE DESCRIPTION PAGE NUMBER SECTION DISCLOSURE/ OMMISSION(s) 103-1 103-2 103-1 103-2 GRI 200 ECONOMIC MATERIAL TOPIC: CYBER SECURITY AND DATA PRIVACY Explanation of the material topic and its Boundary The management approach and its components GRI 103: MANAGEMENT APPROACH 2016 103-3 Evaluation of the management approach 34-35 MATERIAL TOPIC: ETHICS, INTEGRITY AND COMPLIANCE Explanation of the material topic and its Boundary The management approach and its components GRI 103: MANAGEMENT APPROACH 2016 103-3 Evaluation of the management approach 22-25 202-1 Ratios of standard entry level wage by gender compared to local minimum wage GRI 202: MARKET PRESENCE 2016 202-2 Proportion of senior management hired from the local community GRI 205: ANTI-CORRUPTION 2016 205-2 Communication and training about anti- corruption policies and procedures 23-24 14 34-35 14 22-25 Our Sustainability Approach – Our Material Topics Digital at the Core – Digitisation in Cyber Security and Data Privacy Digital at the Core – Digitisation in Cyber Security and Data Privacy Our Sustainability Approach – Our Material Topics Good Business Conduct – Corporate Governance, Ethics and Integrity, Responsible Banking, Promoting a Culture of Compliance, Whistleblowing Policy Good Business Conduct – Corporate Governance, Ethics and Integrity, Responsible Banking, Promoting a Culture of Compliance, Whistleblowing Policy FY2018 FY2019 1:1 1:1 Ratio of the entry level wage by gender Proportion of senior management hired from the local community, where local refers to our home market, Malaysia 88% 93% Good Business Conduct – Ethics and Integrity, Promoting a Culture of Compliance 83 GRI STANDARD CONTENT INDEX FOR “IN ACCORDANCE” – CORE GRI STANDARD DISCLOSURE DESCRIPTION GRI 300: ENVIRONMENTAL MATERIAL TOPIC: MANAGING OUR ENVIRONMENTAL FOOTPRINT PAGE NUMBER SECTION DISCLOSURE/ OMMISSION(s) GRI 103: MANAGEMENT APPROACH 2016 103-1 103-2 Explanation of the material topic and its Boundary The management approach and its components 15 60-62 103-3 Evaluation of the management approach 60-62 301-1 Materials used by weight or volume 61 302-1 Energy consumption within the organisation 60 302-4 Reduction of energy consumption 305-1 Direct (Scope 1) GHG emissions 60 60 305-2 Energy indirect (Scope 2) GHG emissions 60 305-5 Reduction of GHG emissions 60 Our Sustainability Approach – Our Material Topics Environmentally and Socially Responsible – Managing our Environmental Footprint Environmentally and Socially Responsible – Managing our Environmental Footprint Environmentally and Socially Responsible – Managing our environmental footprint – Reduced Paper Consumption Environmentally and Socially Responsible – Managing our Environmental Footprint – Energy and Emissions Environmentally and Socially Responsible – Managing our Environmental Footprint – Energy and Emissions Environmentally and Socially Responsible – Managing our Environmental Footprint – Energy and Emissions Environmentally and Socially Responsible – Managing our Environmental Footprint – Energy and Emissions Environmentally and Socially Responsible – Managing our Environmental Footprint – Energy and Emissions GRI 301: MATERIALS 2016 GRI 302: ENERGY 2016 GRI 305: EMISSIONS 2016 84 GRI STANDARD CONTENT INDEX FOR “IN ACCORDANCE” – CORE GRI STANDARD DISCLOSURE DESCRIPTION PAGE NUMBER SECTION DISCLOSURE/ OMMISSION(s) GRI 300: ENVIRONMENTAL MATERIAL TOPIC: SUPPLIER ASSESSMENT 103-1 103-2 Explanation of the material topic and its Boundary The management approach and its components GRI 103: MANAGEMENT APPROACH 2016 103-3 Evaluation of the management approach 308-1 New suppliers that were screened using environmental criteria 20; 62 414-1 New suppliers that were screened using social criteria 20; 62 GRI 308: SUPPLIER ENVIRONMENTAL ASSESSMENT 2016 GRI 414: SUPPLIER SOCIAL ASSESSMENT 2016 15 15; 20; 62 15; 20; 62 Our Sustainability Approach – Our Material Topics Our Sustainability Approach – Our Material Topics; Our Sustainability Approach – Stakeholder Engagement; Environmentally and Socially Responsible – Managing our Environmental Footprint – Sustainable Procurement Practices Our Sustainability Approach – Our Material Topics; Our Sustainability Approach – Stakeholder Engagement; Environmentally and Socially Responsible – Managing our Environmental Footprint – Sustainable Procurement Practices Our Sustainability Approach – Stakeholder Engagement; Environmentally and Socially Responsible – Managing our Environmental Footprint – Sustainable Procurement Practices Our Sustainability Approach – Stakeholder Engagement; Environmentally and Socially Responsible – Managing our Environmental Footprint – Sustainable Procurement Practices 85 GRI STANDARD CONTENT INDEX FOR “IN ACCORDANCE” – CORE GRI STANDARD DISCLOSURE DESCRIPTION PAGE NUMBER SECTION DISCLOSURE/ OMMISSION(s) GRI 400: SOCIAL MATERIAL TOPIC: EMPLOYEE EXPERIENCE 103-1 GRI 103: MANAGEMENT APPROACH 2016 103-2 Explanation of the material topic and its Boundary The management approach and its components 15 40-58 103-3 Evaluation of the management approach 40-58 GRI 401: EMPLOYMENT 2016 New employee hires and employee turnover Benefits provided to full-time employees that are not provided to temporary or part- time employees Promotion of worker health GRI 403: OCCUPATIONAL HEALTH AND SAFETY 2018 Work-related injuries 403-10 Work-related ill health GRI 404: TRAINING AND EDUCATION 2016 GRI 405: DIVERSITY AND EQUAL OPPORTUNITY 2016 Programs for upgrading employee skills and transition assistance programs Percentage of employees receiving regular performance and career development reviews Ratio of basic salary and remuneration of women to men 401-1 401-2 403-6 403-9 404-2 404-3 405-1 Our Sustainability Approach – Our Material Topics Fit-For-Future Workforce – Workforce Development, Talent Retention and Career Development, Our Workplace Culture, Caring for our Team Fit-For-Future Workforce – Workforce Development, Talent Retention and Career Development, Our Workplace Culture, Caring for our Team Fit-For-Future Workforce – HR Performance Data Fit-For-Future Workforce – Employee Benefits Fit-For-Future Workforce – Safety and Well-being Fit-For-Future Workforce – Safety and Well-being Fit-For-Future Workforce – Safety and Well-being Fit-For-Future Workforce – Employee Skills Development Fit-For-Future Workforce – Employee Skills Development 54 52 52 52 52 44-49 44-49 53 Fit-For-Future Workforce – HR Performance Data 86 GRI STANDARD CONTENT INDEX FOR “IN ACCORDANCE” – CORE GRI STANDARD DISCLOSURE DESCRIPTION PAGE NUMBER SECTION DISCLOSURE/ OMMISSION(s) GRI 400: SOCIAL MATERIAL TOPIC: COMMUNITY BANKING 103-1 103-2 Explanation of the material topic and its Boundary The management approach and its components GRI 103: MANAGEMENT APPROACH 2016 103-3 Evaluation of the management approach GRI G4 SECTOR DISCLOSURES MATERIAL TOPIC: FAIR BANKING G4-FS13 Access points in low-populated or economically disadvantaged areas by type 68; 78 103-1 103-2 Explanation of the material topic and its Boundary The management approach and its components 14 62-63; 65 GRI 103: MANAGEMENT APPROACH 2016 103-3 Evaluation of the management approach 62-66 417-1 Requirements of product and service information and labelling 62-66 GRI 417: MARKETING AND LABELLING 2016 15 62-68; 75-79 62-68; 75-79 Our Sustainability Approach – Our Material Topics Environmentally and Socially Responsible – Responsible Lending and Financing, Financial Inclusion and Social Responsibility; SME Growth Environmentally and Socially Responsible – Responsible Lending and Financing, Financial Inclusion and Social Responsibility; SME Growth Environmentally and Socially Responsible – Financial Inclusion and Social Responsibility – Serving the Underserved; SME Growth Our Sustainability Approach – Our Material Topics Environmentally and Socially Responsible – Responsible Lending and Financing – Responsible Lending and Financing, Fair Banking, Responsible Marketing Environmentally and Socially Responsible – Responsible Lending and Financing – Responsible Lending and Financing, Fair Banking, Responsible Marketing Environmentally and Socially Responsible – Responsible Lending and Financing – Responsible Lending and Financing, Responsible Marketing 87 GRI STANDARD CONTENT INDEX FOR “IN ACCORDANCE” – CORE GRI STANDARD DISCLOSURE DESCRIPTION PAGE NUMBER SECTION DISCLOSURE/ OMMISSION(s) GRI 400: SOCIAL MATERIAL TOPIC: RESPONSIBLE LENDING 103-1 GRI 103: MANAGEMENT APPROACH 2016 Explanation of the material topic and its Boundary The management approach and its components 103-3 Evaluation of the management approach 62-66 Monetary value of products and services designed to deliver a specific social benefit for each business line broken down by purpose GRI G4 SECTOR DISCLOSURES Monetary value of products and services designed to deliver a specific environmental benefit for each business line broken down by purpose Environmentally and Socially Responsible – Responsible Lending and Financing – Green Financing Our Sustainability Approach – Our Material Topics Environmentally and Socially Responsible – Responsible Lending and Financing Environmentally and Socially Responsible – Responsible Lending and Financing SME Growth 15 62-66 75-79 64 103-2 G4-FS7 G4-FS8 88 SIRIM ASSURANCE STATEMENT CERTIFICATION 89 SIRIM ASSURANCE STATEMENT CERTIFICATION 90 SIRIM ASSURANCE STATEMENT CERTIFICATION 91 SIRIM ASSURANCE STATEMENT CERTIFICATION 92 Hong Leong Bank Berhad (97141-X) Level 19, Menara Hong Leong 6, Jalan Damanlela, Bukit Damansara 50490 Kuala Lumpur Tel : 03-2081 8888 Fax : 03-2081 7801 www.",2019.0,ab
228,BEA,"We also organised several sessions on ESG and green financing with our strategic partners and other leading financial institutions to facilitate knowledge sharing, and enhance the capacity of the Bank’s ESG Work Group members.",2020.0,ab
229,BEA,"Air and GHG emissions are covered by our Environmental Policy, and we track, analyse, and disclose 45 emissions information annually in our ESG reports, as well as to CDP and to the Carbon Footprint Repository for Listed Companies in Hong Kong.",2020.0,ab
230,BEA,"As we operate staff canteens, we must also be mindful of the impact of food waste on local landfill sites and the associated greenhouse gas emissions.",2020.0,ab
231,BEA,"2 GRI 305-1 GRI 305-2 GRI 305-4 Scope 1 emissions Scope 2 emissions Scopes 1 & 2 emissions GHG emissions intensity per unit of GFA Total greenhouse gas (GHG) emissions in Hong Kong m3 m3/m2 104,533.",2020.0,ab
232,BEA,"2 GRI 305-1 GRI 305-2 GRI 305-4 Scope 1 emissions Unit 2020 2019vii 2018vii Total greenhouse gas (GHG) emissions in Mainland China Scope 2 emissions Scopes 1 & 2 emissions GHG emissions intensity per unit of GFA Total greenhouse gas (GHG) emissions of BEA Group tonnes CO2e tonnes CO2e tonnes CO2e/m2 tonnes CO2 equivalent (CO2e) 2,088.",2020.0,ab
233,BEA,"12 Scope 1 emissions Scope 2 emissions Scopes 1 & 2 emissions GHG emissions intensity per unit of GFA tonnes CO2 equivalent (CO2e) tonnes CO2e tonnes CO2e tonnes CO2e/m2 3,471.",2020.0,ab
234,BEA,Scopes 1 and 2 GHG emissions were estimated according to the Stock Exchange’s How to prepare an ESG Report Appendix 2: Reporting Guidance on Environmental KPIs and the Hong Kong Government’s Guidelines to Account for and Report on Greenhouse Gas Emissions and Removals for Buildings in Hong Kong (2010 Edition).,2020.0,ab
235,BEA,"Scope 2 GHG emissions are calculated based on electricity and Towngas consumed, as well as the corresponding emission factors, as provided by the utility companies in Hong Kong and other markets.",2020.0,ab
236,BEA,2 tonnes CO2 equivalent (CO2e) tonnes CO2e tonnes CO2e m3/m2 kilograms (kg) kg per square metre of GFA Emissions from vehicles NOx Particulate Matter Total greenhouse gas (GHG) emissions in Hong Kong Scope 1 emissions Scope 2 emissions Scopes 1 & 2 emissions GHG emissions intensity per unit of GFA tonnes CO2e/m2 Total greenhouse gas (GHG) emissions in Mainland China Scope 1 emissions Scope 2 emissions Scopes 1 & 2 emissions GHG emissions intensity per unit of GFA tonnes CO2e/m2 Total greenhouse gas (GHG) emissions of BEA Group Scope 1 emissions Scope 2 emissions Scopes 1 & 2 emissions GHG emissions intensity per unit of GFA tonnes CO2e/m2 tonnes CO2 equivalent (CO2e) tonnes CO2e tonnes CO2e tonnes CO2 equivalent (CO2e) tonnes CO2e tonnes CO2e 0.,2020.0,ab
237,BEA,"Environmental A1 Emissions General disclosure ESG REPORTING GUIDE CONTENT INDEX Note: Our 2020 ESG Report has been developed in line with the most recent version of the ESG Guide contained in Appendix 27 to The Rules Governing the Listing of Information on: (a) the policies; and (b) compliance with relevant laws and regulations that have a significant impact on the issuer relating to air and greenhouse gas emissions, discharges into water and land, and generation of hazardous and non-hazardous waste.",2020.0,ab
238,BEA,"Direct (Scope 1) and energy indirect (Scope 2) greenhouse gas emissions (in tonnes) and, where appropriate, intensity (e.",2020.0,ab
239,BEA,"Limited external assurance for report content Identifying and selecting stakeholders Approach to stakeholder engagement Key topics and concerns raised Entities included in the consolidated financial statements Defining report content and topic boundaries List of material topics Restatements of information Changes in reporting Reporting period Date of most recent report Reporting cycle Contact point for questions regarding the report Claims of reporting in accordance with the GRI Standards GRI content index External assurance 18,63 24,63 55 18 18 - - 18 18 60-62 69 60 102-6 102-7 102-8 102-9 102-10 102-11 102-12 102-13 102-14 102-16 102-18 102-40 102-42 102-43 102-44 102-45 102-46 102-47 102-48 102-49 102-50 102-51 102-52 102-53 102-54 102-55 102-56 2020 ESG Highlights About This Report About BEA Our Approach to Sustainability Our Commitments Our Performance Appendices ESG Reporting Guide Content Index GRI Content Index Material Principles, Topics and Boundaries Our ESG-related Policies and Statements Charters, Memberships, Awards and Recognition Statement of Assurance Page Disclosure / Remarks Management Approach 2016 Direct economic value generated and distributed 27, 49 Also refer to Annual Report 2020 27 (partially disclosed) GRI Standard Disclosure Number and Title Material Topics GRI 200: Economic Topics 2016 GRI 201: Economic Performance 2016 GRI 103 201-1 GRI 205: Anti-corruption 2016 GRI 103 205-3 Management Approach 2016 Confirmed incidents of corruption and actions taken Management Approach 2019 Approach to tax GRI 207: Tax 2019 GRI 103 207-1 GRI 300: Environmental Topics 2016 GRI 301: Materials 2016 GRI 103 301-1 GRI 302: Energy 2016 GRI 103 302-1 302-3 302-4 Management Approach 2016 Energy consumption within the organisation Energy intensity Reduction of energy consumption Management Approach 2016 Materials used by weight or volume GRI 305: Emissions 2016 GRI 103 305-1 305-2 305-4 305-5 305-7 Management Approach 2016 Direct (Scope 1) GHG emissions Energy indirect (Scope 2) GHG emissions GHG emissions intensity Reduction of GHG emissions Nitrogen oxides (NOx), sulphur oxides (SOx), and other significant air emissions GRI 306: Waste 2020 GRI 103 306-1 306-2 Management Approach 2020 Waste generation and significant waste related impacts Management of significant waste-related impacts Waste generated Waste diverted from disposal Waste directed to disposal 306-3 306-4 306-5 GRI 400: Social Topics 2016 GRI 401: Employment 2016 GRI 103 401-1 401-3 GRI 402: Labour/ Management Relations 2016 Management Approach 2016 GRI 103 Minimum notice periods regarding operational GRI 402-1 changes Management Approach 2016 New employee hires and employee turnover Parental leave 28-29 54 27 27 47-48 48 45-46 46, 50 46, 50 45-46, 50 45-46 50-51 50-51 50-51 45-46 50 47-48 47-48 47-48 51 51 51 37-38 52-53 53 40-41 - 61 While the Group does not have a minimum notice period in place, we strive to ensure that employees are kept informed, as soon as practicable, of any operational changes that could significantly affect them.",2020.0,ab
240,SBI,Natural Capital Management Goals and Targets Established for Actual Performance against Goals Status FY 2018-19 and Targets The Bank will decrease its scope 2 emissions by atleast from the previous reporting period 5% SBI reduced its Scope 2 GHG emissions by 9.,2019.0,ab
241,SBI,"The external assurance provider will be selected for the next reporting cycle 103-1 Explanation of the material topics and its boundaries GRI 103: Management Approach 2016 103-2 The management approach and its components 103-3 Evaluation of the management approach GRI 201: Economic Performance 2016 201-1 Direct economic Value generated and distributed 21, 23 1-4, 23-24 20-21 24, 28 GRI 103: Management Approach 2016 103-1 Explanation of the material topics and its boundaries 20-21, 30 GRI 203: Indirect Economic Impacts 102-55 78 GRI Standard Disclosure Page Number/Direct Response Omission 103-2 The management approach and its components 30, 48, 51 103-3 Evaluation of the management approach 20-21 GRI 203: Indirect Economic Impacts 2016 203-1 Infrastructure investments and services supported 25, 27,29, 31-32, 64-67, 70-71 203-2 Signiﬁcant indirect economic impacts 25-28, 33-34, 47- 48, 51-56 GRI 302: Energy 103-1 Explanation of the material topics and its boundaries 20-21, 63 GRI 103: Management Approach 2016 103-2 The management approach and its components 63-64, 67, 69 103-3 Evaluation of the management approach 20-21 GRI 302: Energy 2016 302-1 Energy Consumption within the organisation 64 302-4 Reduction of Energy Consumption 64, 66 GRI 305: Emissions 103-1 Explanation of the material topics and its boundaries 20-21, 63 GRI 103: Management Approach 2016 103-2 The management approach and its components 63-64 103-3 Evaluation of the management approach 20-21 GRI 305: Emissions 2016 305-1 Direct (Scope 1) GHG Emissions 305-2 Energy indirect (Scope 2) GHG Emissions 305-4 GHG Emissions Intensity 305-5 Reduction in GHG Emissions GRI 404: Training and Education 103-1 Explanation of the material topics and its boundaries 20- 21, 38-39 GRI 103: Management Approach 2016 103-2 The management approach and its components 38-39, 42 103-3 Evaluation of the management approach GRI 404: Training and Education 2016 404-1 Average hours of training per employee 64 64 64 65, 71 20-21 38 79 102-55 GRI Standard Disclosure Page Number/Direct Response Omission 404-2 Programs for upgrading employee skills and transition assistance program 39 GRI 405: Diversity And Equal Opportunity 103-1 Explanation of the material topics and its 20-21 GRI 103: Management Approach 2016 boundaries components GRI 405: Diversity and Equal Opportunity 2016 employees 103-2 The management approach and its 20-21, 35, 37 103-3 Evaluation of the management approach 405-1 Diversity of Governance bodies and 20-21 12,36 GRI 406: Non-Discrimination 103-1 Explanation of the material topics and its 20-21, 35 GRI 103: Management Approach 2016 103-2 The management approach and its boundaries components 103-3 Evaluation of the management approach GRI 406: Non Discrimination 2016 actions taken 406-1 Incidents of discrimination and corrective GRI 413: Local Communities 103-1 Explanation of the material topics and its GRI 103: Management Approach 2016 103-2 The management approach and its boundaries components 103-3 Evaluation of the management approach GRI 413: Local Communities 2016 413-1 Operations with local community engagement, impact assessments and development programs GRI 418: Customer Privacy 103-1 Explanation of the material topics and its boundaries 20-21, 49 GRI 103: Management Approach 2016 103-2 The management approach and its components 103-3 Evaluation of the management approach 20-21 GRI 418: Customer Privacy 2016 418-1 Substantiated complaints concerning breaches of customer privacy and losses of customer data 36- 38 20- 21 40 20-21, 51 51 20-21 51-61 49 50 102-55 80 GRI Standard Disclosure Page Number/Direct Response Omission GRI 419: Socioeconomic Compliance 103-1 Explanation of the material topics and its boundaries 20-21 GRI 103: Management Approach 2016 103-2 The management approach and its components 103-3 Evaluation of the management approach 20-21 GRI 419: Socioeconomic Compliance 2016 419-1 Non-compliance with laws and regulations in the social and economic Area 16 16 Non GRI: Employee Health And Well-Being 103-1 Explanation of the material topics and its boundaries 103-2 The management approach and its components 20-21, 37 37, 40 GRI 103: Management Approach 2016 103-3 Evaluation of the management approach 20-21 Non GRI: Customer Satisfaction 103-1 Explanation of the material topics and its boundaries 20-21, 43 GRI 103: Management Approach 2016 103-2 The management approach and its components 43, 47- 49 103-3 Evaluation of the management approach 20- 21 81 102-55 Mapping BRR Requirements to Sustainability Report In conformance to the requirements of the clause (f) of sub regulation (2) of regulation 34 of Security Exchange Board of India (SEBI's) Listing Regulations, the Sustainability Report for FY 2018-19 is aligned with the nine principles of the National Voluntary Guidelines on Social, Environmental & Economic Responsibilities of Business (NVG-SEE) notiﬁed by the Ministry of Corporate Affairs, Government of India.",2019.0,ab
242,BNI,"We support the Government‘s efforts to reduce GHG emissions by up to 29% by their independent effort, or up to 41% should they get backing from donor countries in 2030, as stated in The Conference of the Parties (COP) 21 Paris 2015.",2020.0,ab
243,BNI,"As a consequence, we implement sustainable finance, one objective of which is to reduce GHG emissions.",2020.0,ab
244,BNI,"We believe that digitization will continue to alter the face of banking, and we are greatly looking forward to having the long-term digitization of Bni that will help reduce GHG emissions by adopting an environmentally friendly lifestyle, increasing the reach of financial inclusion, and financing in environmentally friendly industries.",2020.0,ab
245,BNI,", digitization) that will support the national Action Plan for Reducing Greenhouse Gas Emissions (RAn-GRK).",2020.0,ab
246,BNI,1] Green Economy Green economy is by definition a development model that aims to prevent the increase in greenhouse gas emissions and prevent climate change.,2020.0,ab
247,BNI,"79 *The photograph was taken way before COViD-19 Climate change, due to the release of massive greenhouse gas emissions into the atmosphere, is a global phenomenon.",2020.0,ab
248,BNI,"Human activities, including most business activities since the industrial Revolution, have also contributed to the release of greenhouse gas emissions.",2020.0,ab
249,RHB,"PILLAR ONE: SUSTAINABLE AND RESPONSIBLE BANKING Green Financing 1 ▪ Committed to extending RM5 billion by 2025 to support green activities and the transition to a low-carbon and climate-resilient economy through lending, capital markets advisory and fundraising, together with investment.",2020.0,ab
250,RHB,GHG emissions ▪ Recorded 38% lower GHG emissions intensity per employee in 2020 compared to 2016 for West Malaysia.,2020.0,ab
251,RHB,"M • Continued enhancements to the SME Ecosystem and Homeowners ecosystem - RHB Financing (SME) Mobile App - SME e-Solution enhancements - Partnership with Finology for online approval of mortgage applications through Loanplus • Joy@work for salary crediting account • Launched the RHB WWF Debit Card-i, the first eco-friendly debit card in Malaysia and the Asia Pacific N • Expanded operational GHG emissions reporting boundary to all main • Implemented several eco-efficiency initiatives to reduce energy, water buildings and branches in West Malaysia and paper consumption • Committed to RM5 billion in support of green activities through lending, capital markets advisory and fundraising, together with investment by 2025 SR To find out more about our initiatives to preserve our natural capital, please turn to pages 16 and 71 of this report.",2020.0,ab
252,RHB,"34% N • Operational GHG emissions (West Malaysia): 26,232 tCO2eq • Electricity Consumption (West Malaysia): 40,147 MWh • Paper Consumption (Group): Approximately 149,000 reams Green and Sustainable Deals • RM3.",2020.0,ab
